date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:04:48	101145/101145	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Jan%202026%2002:24:39%20GMT	https://digits.com/blog/startup-funding-stages/	C:/My%20Web%20Sites/ai/digits.com/blog/startup-funding-stages/index.html	(from https://digits.com/blog/)
23:04:49	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Thu,%2029%20Jan%202026%2007:04:32%20GMT	https://digits.com/blog/how-to-scale-accounting-firm	C:/My%20Web%20Sites/ai/digits.com/blog/how-to-scale-accounting-firm.10a.delayed	(from https://digits.com/blog/)
23:05:19	96894/96894	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Jan%202026%2002:24:39%20GMT	https://digits.com/blog/why-startups-fail/	C:/My%20Web%20Sites/ai/digits.com/blog/why-startups-fail/index.html	(from https://digits.com/blog/)
23:05:19	97917/97917	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Jan%202026%2002:24:39%20GMT	https://digits.com/blog/1099-vs-w2/	C:/My%20Web%20Sites/ai/digits.com/blog/1099-vs-w2/index.html	(from https://digits.com/blog/)
23:05:20	81547/81547	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Jan%202026%2002:24:39%20GMT	https://digits.com/blog/ai-invoicing/	C:/My%20Web%20Sites/ai/digits.com/blog/ai-invoicing/index.html	(from https://digits.com/blog/)
23:05:21	95072/95072	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Jan%202026%2002:24:39%20GMT	https://digits.com/blog/c-corp-vs-s-corp-vs-llc/	C:/My%20Web%20Sites/ai/digits.com/blog/c-corp-vs-s-corp-vs-llc/index.html	(from https://digits.com/blog/)
23:05:22	99059/99059	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Jan%202026%2002:24:39%20GMT	https://digits.com/blog/best-bookkeeping-services-startups/	C:/My%20Web%20Sites/ai/digits.com/blog/best-bookkeeping-services-startups/index.html	(from https://digits.com/blog/)
23:05:22	95145/95145	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Jan%202026%2002:24:39%20GMT	https://digits.com/blog/do-i-need-accountant-small-business/	C:/My%20Web%20Sites/ai/digits.com/blog/do-i-need-accountant-small-business/index.html	(from https://digits.com/blog/)
23:05:23	90350/90350	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Jan%202026%2002:24:39%20GMT	https://digits.com/blog/how-to-incorporate-c-corp-delaware/	C:/My%20Web%20Sites/ai/digits.com/blog/how-to-incorporate-c-corp-delaware/index.html	(from https://digits.com/blog/)
23:05:23	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Thu,%2029%20Jan%202026%2007:05:06%20GMT	https://digits.com/blog/startup-stock-options	C:/My%20Web%20Sites/ai/digits.com/blog/startup-stock-options.10b.delayed	(from https://digits.com/blog/)
23:05:24	91597/91597	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Jan%202026%2002:24:39%20GMT	https://digits.com/blog/ai-accounting-benefits/	C:/My%20Web%20Sites/ai/digits.com/blog/ai-accounting-benefits/index.html	(from https://digits.com/blog/)
23:05:25	90231/90231	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Jan%202026%2002:24:39%20GMT	https://digits.com/blog/bench-fallout/	C:/My%20Web%20Sites/ai/digits.com/blog/bench-fallout/index.html	(from https://digits.com/blog/)
23:05:26	92318/92318	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Jan%202026%2002:24:39%20GMT	https://digits.com/blog/how-to-file-delaware-franchise-tax/	C:/My%20Web%20Sites/ai/digits.com/blog/how-to-file-delaware-franchise-tax/index.html	(from https://digits.com/blog/)
23:05:26	57/57	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Thu,%2029%20Jan%202026%2007:05:09%20GMT	https://digits.com/blog//tax-ready-books/	C:/My%20Web%20Sites/ai/digits.com/blog/tax-ready-books/index.html	(from https://digits.com/blog/)
23:05:27	96785/96785	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Jan%202026%2002:24:39%20GMT	https://digits.com/blog/puzzle-alternatives/	C:/My%20Web%20Sites/ai/digits.com/blog/puzzle-alternatives/index.html	(from https://digits.com/blog/)
23:05:27	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Thu,%2029%20Jan%202026%2007:05:10%20GMT	https://digits.com/blog/accounting-firm-automation	C:/My%20Web%20Sites/ai/digits.com/blog/accounting-firm-automation.10c.delayed	(from https://digits.com/blog/)
23:05:28	88547/88547	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Jan%202026%2002:24:39%20GMT	https://digits.com/blog/tax-benefits-for-startups/	C:/My%20Web%20Sites/ai/digits.com/blog/tax-benefits-for-startups/index.html	(from https://digits.com/blog/)
23:05:28	89016/89016	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Jan%202026%2002:24:39%20GMT	https://digits.com/blog/rd-credit/	C:/My%20Web%20Sites/ai/digits.com/blog/rd-credit/index.html	(from https://digits.com/blog/)
23:05:29	88881/88881	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Jan%202026%2002:24:39%20GMT	https://digits.com/blog/business-tax-deadline-guide-for-2025/	C:/My%20Web%20Sites/ai/digits.com/blog/business-tax-deadline-guide-for-2025/index.html	(from https://digits.com/blog/)
23:05:30	87277/87277	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Jan%202026%2002:24:39%20GMT	https://digits.com/blog/llc-delaware-c-corp-conversion/	C:/My%20Web%20Sites/ai/digits.com/blog/llc-delaware-c-corp-conversion/index.html	(from https://digits.com/blog/)
23:05:31	90435/90435	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Jan%202026%2002:24:39%20GMT	https://digits.com/blog/409a-valuations-startups/	C:/My%20Web%20Sites/ai/digits.com/blog/409a-valuations-startups/index.html	(from https://digits.com/blog/)
23:05:31	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Thu,%2029%20Jan%202026%2007:05:14%20GMT	https://digits.com/blog/7-reasons-accounting-firms-switch-to-digits	C:/My%20Web%20Sites/ai/digits.com/blog/7-reasons-accounting-firms-switch-to-digits.10d.delayed	(from https://digits.com/blog/)
23:05:56	90871/90871	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Jan%202026%2002:24:39%20GMT	https://digits.com/blog/what-is-a-1099-nec/	C:/My%20Web%20Sites/ai/digits.com/blog/what-is-a-1099-nec/index.html	(from https://digits.com/blog/)
23:05:57	91311/91311	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Jan%202026%2002:24:39%20GMT	https://digits.com/blog/qualified-small-business-stock-founders-qsbs/	C:/My%20Web%20Sites/ai/digits.com/blog/qualified-small-business-stock-founders-qsbs/index.html	(from https://digits.com/blog/)
23:05:59	92561/92561	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Jan%202026%2002:24:39%20GMT	https://digits.com/blog/startup-tax-deductions/	C:/My%20Web%20Sites/ai/digits.com/blog/startup-tax-deductions/index.html	(from https://digits.com/blog/)
23:06:00	99358/99358	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Jan%202026%2002:24:39%20GMT	https://digits.com/blog/finance-tech-stack/	C:/My%20Web%20Sites/ai/digits.com/blog/finance-tech-stack/index.html	(from https://digits.com/blog/)
23:06:01	87217/87217	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Jan%202026%2002:24:39%20GMT	https://digits.com/blog/boi-reporting-injunction/	C:/My%20Web%20Sites/ai/digits.com/blog/boi-reporting-injunction/index.html	(from https://digits.com/blog/)
23:06:01	76/76	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Thu,%2029%20Jan%202026%2007:05:44%20GMT	https://digits.com/general-ledger-built-for-firms-to-scale	C:/My%20Web%20Sites/ai/digits.com/general-ledger-built-for-firms-to-scale.10e.delayed	(from https://digits.com/blog/)
23:06:02	90613/90613	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Jan%202026%2002:24:39%20GMT	https://digits.com/blog/new-us-open-banking-regulations/	C:/My%20Web%20Sites/ai/digits.com/blog/new-us-open-banking-regulations/index.html	(from https://digits.com/blog/)
23:06:03	97478/97478	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Jan%202026%2002:24:39%20GMT	https://digits.com/blog/accounting-for-startups-founders-guide/	C:/My%20Web%20Sites/ai/digits.com/blog/accounting-for-startups-founders-guide/index.html	(from https://digits.com/blog/)
23:06:05	94008/94008	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Jan%202026%2002:24:39%20GMT	https://digits.com/blog/investor-reporting-tips/	C:/My%20Web%20Sites/ai/digits.com/blog/investor-reporting-tips/index.html	(from https://digits.com/blog/)
23:06:05	102959/102959	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Jan%202026%2002:24:39%20GMT	https://digits.com/blog/7-sources-of-funding-for-startups-and-how-to-improve-your-odds-of-getting-funded/	C:/My%20Web%20Sites/ai/digits.com/blog/7-sources-of-funding-for-startups-and-how-to-improve-your-odds-of-getting-funded/index.html	(from https://digits.com/blog/)
23:06:05	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Thu,%2029%20Jan%202026%2007:05:48%20GMT	https://digits.com/blog/scaling-new-heights-2025-recap-the-future-is-ai-native-with-digits	C:/My%20Web%20Sites/ai/digits.com/blog/scaling-new-heights-2025-recap-the-future-is-ai-native-with-digits.10f.delayed	(from https://digits.com/blog/)
23:06:07	91101/91101	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Jan%202026%2002:24:39%20GMT	https://digits.com/blog/burn-rate/	C:/My%20Web%20Sites/ai/digits.com/blog/burn-rate/index.html	(from https://digits.com/blog/)
23:06:08	95341/95341	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Jan%202026%2002:24:39%20GMT	https://digits.com/blog/startup-bookkeeping-101-with-tips-from-a-cpa/	C:/My%20Web%20Sites/ai/digits.com/blog/startup-bookkeeping-101-with-tips-from-a-cpa/index.html	(from https://digits.com/blog/)
23:06:09	87963/87963	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Jan%202026%2002:24:39%20GMT	https://digits.com/blog/evolution-general-ledger-agl/	C:/My%20Web%20Sites/ai/digits.com/blog/evolution-general-ledger-agl/index.html	(from https://digits.com/blog/)
23:06:10	92219/92219	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Jan%202026%2002:24:39%20GMT	https://digits.com/blog/extending-your-startup-runway/	C:/My%20Web%20Sites/ai/digits.com/blog/extending-your-startup-runway/index.html	(from https://digits.com/blog/)
23:06:10	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Thu,%2029%20Jan%202026%2007:05:52%20GMT	https://digits.com/blog/introducing-digits-accounting-agents	C:/My%20Web%20Sites/ai/digits.com/blog/introducing-digits-accounting-agents.110.delayed	(from https://digits.com/blog/)
23:06:29	82612/82612	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Jan%202026%2002:24:39%20GMT	https://digits.com/blog/digits-at-cuda-mode-irl/	C:/My%20Web%20Sites/ai/digits.com/blog/digits-at-cuda-mode-irl/index.html	(from https://digits.com/blog/)
23:06:30	99010/99010	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Jan%202026%2002:24:39%20GMT	https://digits.com/blog/startup-business-accountant-guide/	C:/My%20Web%20Sites/ai/digits.com/blog/startup-business-accountant-guide/index.html	(from https://digits.com/blog/)
23:06:30	118853/118853	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Jan%202026%2002:24:39%20GMT	https://digits.com/blog/deploying-llama-3-2-a-breeze-with-vllm-and-kubernetes/	C:/My%20Web%20Sites/ai/digits.com/blog/deploying-llama-3-2-a-breeze-with-vllm-and-kubernetes/index.html	(from https://digits.com/blog/)
23:06:31	86893/86893	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Jan%202026%2002:24:39%20GMT	https://digits.com/blog/llama-3-2-a-game-changer-for-smaller-llms/	C:/My%20Web%20Sites/ai/digits.com/blog/llama-3-2-a-game-changer-for-smaller-llms/index.html	(from https://digits.com/blog/)
23:06:32	80953/80953	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Jan%202026%2002:24:39%20GMT	https://digits.com/blog/why-machine-learning-projects-are-icebergs/	C:/My%20Web%20Sites/ai/digits.com/blog/why-machine-learning-projects-are-icebergs/index.html	(from https://digits.com/blog/)
23:06:32	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Thu,%2029%20Jan%202026%2007:06:16%20GMT	https://digits.com/blog/digits-partners-with-arc	C:/My%20Web%20Sites/ai/digits.com/blog/digits-partners-with-arc.111.delayed	(from https://digits.com/blog/)
23:06:33	84731/84731	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Jan%202026%2002:24:39%20GMT	https://digits.com/blog/ai-in-production-2024/	C:/My%20Web%20Sites/ai/digits.com/blog/ai-in-production-2024/index.html	(from https://digits.com/blog/)
23:06:34	81563/81563	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Jan%202026%2002:24:39%20GMT	https://digits.com/blog/trifecta-accounting-tax-fpa/	C:/My%20Web%20Sites/ai/digits.com/blog/trifecta-accounting-tax-fpa/index.html	(from https://digits.com/blog/)
23:06:35	84722/84722	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Jan%202026%2002:24:39%20GMT	https://digits.com/blog/deploying-llms-with-ease/	C:/My%20Web%20Sites/ai/digits.com/blog/deploying-llms-with-ease/index.html	(from https://digits.com/blog/)
23:06:35	80656/80656	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Jan%202026%2002:24:39%20GMT	https://digits.com/blog/digits-achieves-soc-2-type-2/	C:/My%20Web%20Sites/ai/digits.com/blog/digits-achieves-soc-2-type-2/index.html	(from https://digits.com/blog/)
23:06:36	82370/82370	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Jan%202026%2002:24:39%20GMT	https://digits.com/blog/scaling-new-heights-24/	C:/My%20Web%20Sites/ai/digits.com/blog/scaling-new-heights-24/index.html	(from https://digits.com/blog/)
23:06:36	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Thu,%2029%20Jan%202026%2007:06:19%20GMT	https://digits.com/blog/performance-improvements-llama4-scout	C:/My%20Web%20Sites/ai/digits.com/blog/performance-improvements-llama4-scout.112.delayed	(from https://digits.com/blog/)
23:06:37	88049/88049	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Jan%202026%2002:24:39%20GMT	https://digits.com/blog/gpt-4o-vs-digits-ai/	C:/My%20Web%20Sites/ai/digits.com/blog/gpt-4o-vs-digits-ai/index.html	(from https://digits.com/blog/)
23:06:37	72/72	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Thu,%2029%20Jan%202026%2007:06:21%20GMT	https://digits.com/blog//basis-acquisition-announcement/	C:/My%20Web%20Sites/ai/digits.com/blog/basis-acquisition-announcement/index.html	(from https://digits.com/blog/)
23:06:37	53/53	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Thu,%2029%20Jan%202026%2007:06:22%20GMT	https://digits.com/blog//google-io24/	C:/My%20Web%20Sites/ai/digits.com/blog/google-io24/index.html	(from https://digits.com/blog/)
23:06:38	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Thu,%2029%20Jan%202026%2007:06:23%20GMT	https://digits.com/blog/pilot-alternatives	C:/My%20Web%20Sites/ai/digits.com/blog/pilot-alternatives.113.delayed	(from https://digits.com/blog/)
23:06:57	83992/83992	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Jan%202026%2002:24:39%20GMT	https://digits.com/blog/bill-pay-made-brilliant/	C:/My%20Web%20Sites/ai/digits.com/blog/bill-pay-made-brilliant/index.html	(from https://digits.com/blog/)
23:06:57	55/55	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Thu,%2029%20Jan%202026%2007:06:23%20GMT	https://digits.com/blog//uw-lecture-24/	C:/My%20Web%20Sites/ai/digits.com/blog/uw-lecture-24/index.html	(from https://digits.com/blog/)
23:06:57	58/58	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Thu,%2029%20Jan%202026%2007:06:23%20GMT	https://digits.com/blog//spring-update-24/	C:/My%20Web%20Sites/ai/digits.com/blog/spring-update-24/index.html	(from https://digits.com/blog/)
23:06:57	56/56	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Thu,%2029%20Jan%202026%2007:06:23%20GMT	https://digits.com/blog//google-next-24/	C:/My%20Web%20Sites/ai/digits.com/blog/google-next-24/index.html	(from https://digits.com/blog/)
23:06:58	82625/82625	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Jan%202026%2002:24:39%20GMT	https://digits.com/blog/form-1099-nec/	C:/My%20Web%20Sites/ai/digits.com/blog/form-1099-nec/index.html	(from https://digits.com/blog/)
23:06:58	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Thu,%2029%20Jan%202026%2007:06:42%20GMT	https://digits.com/blog/digits-at-startup-grind-conference-2025	C:/My%20Web%20Sites/ai/digits.com/blog/digits-at-startup-grind-conference-2025.114.delayed	(from https://digits.com/blog/)
23:06:59	85793/85793	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Jan%202026%2002:24:39%20GMT	https://digits.com/blog/fractional-cfo/	C:/My%20Web%20Sites/ai/digits.com/blog/fractional-cfo/index.html	(from https://digits.com/blog/)
23:07:00	80918/80918	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Jan%202026%2002:24:39%20GMT	https://digits.com/blog/accounts-receivable/	C:/My%20Web%20Sites/ai/digits.com/blog/accounts-receivable/index.html	(from https://digits.com/blog/)
23:07:01	92232/92232	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Jan%202026%2002:24:39%20GMT	https://digits.com/blog/rule-of-40/	C:/My%20Web%20Sites/ai/digits.com/blog/rule-of-40/index.html	(from https://digits.com/blog/)
23:07:01	79945/79945	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Jan%202026%2002:24:39%20GMT	https://digits.com/blog/form-w9/	C:/My%20Web%20Sites/ai/digits.com/blog/form-w9/index.html	(from https://digits.com/blog/)
23:07:01	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Thu,%2029%20Jan%202026%2007:06:45%20GMT	https://digits.com/blog/digits-integrates-with-gusto	C:/My%20Web%20Sites/ai/digits.com/blog/digits-integrates-with-gusto.115.delayed	(from https://digits.com/blog/)
23:07:27	83857/83857	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Jan%202026%2002:24:39%20GMT	https://digits.com/blog/depreciation/	C:/My%20Web%20Sites/ai/digits.com/blog/depreciation/index.html	(from https://digits.com/blog/)
23:07:27	81938/81938	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Jan%202026%2002:24:39%20GMT	https://digits.com/blog/form-1120/	C:/My%20Web%20Sites/ai/digits.com/blog/form-1120/index.html	(from https://digits.com/blog/)
23:07:28	82980/82980	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Jan%202026%2002:24:39%20GMT	https://digits.com/blog/income-statement/	C:/My%20Web%20Sites/ai/digits.com/blog/income-statement/index.html	(from https://digits.com/blog/)
23:07:29	83929/83929	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Jan%202026%2002:24:39%20GMT	https://digits.com/blog/per-diem/	C:/My%20Web%20Sites/ai/digits.com/blog/per-diem/index.html	(from https://digits.com/blog/)
23:07:29	53/53	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Thu,%2029%20Jan%202026%2007:07:14%20GMT	https://digits.com/digits-at-gtc-25	C:/My%20Web%20Sites/ai/digits.com/digits-at-gtc-25.116.delayed	(from https://digits.com/blog/)
23:07:30	102593/102593	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Jan%202026%2002:24:39%20GMT	https://digits.com/blog/guide-accounting-startups/	C:/My%20Web%20Sites/ai/digits.com/blog/guide-accounting-startups/index.html	(from https://digits.com/blog/)
23:07:31	94157/94157	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Jan%202026%2002:24:39%20GMT	https://digits.com/blog/accounting-vs-bookkeeping/	C:/My%20Web%20Sites/ai/digits.com/blog/accounting-vs-bookkeeping/index.html	(from https://digits.com/blog/)
23:07:32	94633/94633	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Jan%202026%2002:24:39%20GMT	https://digits.com/blog/cash-vs-accrual-accounting-startups/	C:/My%20Web%20Sites/ai/digits.com/blog/cash-vs-accrual-accounting-startups/index.html	(from https://digits.com/blog/)
23:07:32	79672/79672	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Jan%202026%2002:24:39%20GMT	https://digits.com/blog/do-startups-need-accounting/	C:/My%20Web%20Sites/ai/digits.com/blog/do-startups-need-accounting/index.html	(from https://digits.com/blog/)
23:07:33	90999/90999	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Jan%202026%2002:24:39%20GMT	https://digits.com/blog/when-to-hire-an-accountant/	C:/My%20Web%20Sites/ai/digits.com/blog/when-to-hire-an-accountant/index.html	(from https://digits.com/blog/)
23:07:33	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Thu,%2029%20Jan%202026%2007:07:16%20GMT	https://digits.com/blog/agl-announcement	C:/My%20Web%20Sites/ai/digits.com/blog/agl-announcement.117.delayed	(from https://digits.com/blog/)
